,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID
153,5,857,2,16,Kolkata Knight Riders,Nitish Rana,Nathan Ellis,,5,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,299097,-136.59,44.33,2,0,,37,NIPPED AWAY,40,FRONTFOOT FLICK,0,0,5,4,35,3,Leg stump,Good Length,0,0,0,0,0,0,0,0,2738,8540
154,6,857,2,16,Kolkata Knight Riders,Nitish Rana,Nathan Ellis,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,299098,-5.37,58.14,0,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,6,4,35,3,Off stump,Full Length,0,0,0,0,0,0,0,0,2738,8540
155,1,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sikandar Raza,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.1,1,1,0,299099,-20.56,8.88,0,0,,33,CARROM BALL,58,BACKFOOT PULL SHOT,0,0,1,5,35,3,Off stump,Good Length,1,0,0,0,0,0,0,0,8540,2738
156,2,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sikandar Raza,,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,299100,-56.02,133.19,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,2,5,36,3,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,8540,2738
157,3,857,2,16,Kolkata Knight Riders,Nitish Rana,Sikandar Raza,,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,299101,-100.22,65.97,1,0,,25,OFF SPIN,27,FORWARD PUSH,0,0,3,5,37,3,Off stump,Full Length,0,0,0,0,0,0,0,0,2738,8540
158,4,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sikandar Raza,,6,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,5.4,1,1,1,299102,-100.22,65.97,1,0,,33,CARROM BALL,55,SWEEP SHOT,0,0,4,5,38,3,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,8540,2738
159,5,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sikandar Raza,,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.4,1,1,0,299103,54.49,82.09,0,0,,33,CARROM BALL,27,FORWARD PUSH,0,0,5,5,38,3,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,8540,2738
160,6,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sikandar Raza,,6,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.5,1,1,0,299104,-138.90,-86.43,4,0,,15,FASTER ONE,40,FRONTFOOT FLICK,0,0,6,5,42,3,Leg stump,Full Length,0,0,0,0,0,0,0,0,8540,2738
161,7,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sikandar Raza,,6,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.6,1,1,0,299105,182.95,77.48,4,0,,25,OFF SPIN,52,BACKFOOT COVERDRIVE,0,0,7,5,46,3,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,8540,2738
162,1,857,2,16,Kolkata Knight Riders,Nitish Rana,Nathan Ellis,,7,1,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,6.1,1,1,1,299106,182.95,77.48,1,0,,38,STRAIGHT BALL,54,LEG GLANCE,0,0,1,6,47,3,Outside Leg stump,Good Length,1,0,0,0,0,0,0,0,2738,8540
163,2,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Nathan Ellis,,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,299107,-130.61,-22.43,1,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,2,6,48,3,Leg stump,Good Length,0,0,0,0,0,0,0,0,8540,2738
164,3,857,2,16,Kolkata Knight Riders,Nitish Rana,Nathan Ellis,,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,299108,91.32,51.24,0,0,,8,OFF CUTTER,27,FORWARD PUSH,0,0,3,6,48,3,Off stump,Good Length,0,0,0,0,0,0,0,0,2738,8540
165,4,857,2,16,Kolkata Knight Riders,Nitish Rana,Nathan Ellis,,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.4,1,1,0,299109,91.32,51.24,0,0,,37,NIPPED AWAY,84,FRONTFOOT OFF DRIVE,0,0,4,6,48,3,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,2738,8540
166,5,857,2,16,Kolkata Knight Riders,Nitish Rana,Nathan Ellis,,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,299110,-114.95,-69.86,1,0,,38,STRAIGHT BALL,37,STEP DOWN FLICK,0,0,5,6,49,3,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0,2738,8540
167,6,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Nathan Ellis,,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,299111,-143.04,-27.04,1,0,,16,SLOW BOUNCER,46,FRONTFOOT PULL SHOT,0,0,6,6,50,3,Outside Leg stump,Short Length,0,1,1,0,1,0,0,0,8540,2738
168,1,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sikandar Raza,,8,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,7.1,1,1,0,299112,-131.07,95.44,2,0,,33,CARROM BALL,27,FORWARD PUSH,0,0,1,7,52,3,Outside Off stump,Good Length,1,0,1,0,0,0,0,0,8540,2738
169,2,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sikandar Raza,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,299113,-127.38,-30.26,1,0,,33,CARROM BALL,40,FRONTFOOT FLICK,0,0,2,7,53,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,8540,2738
170,3,857,2,16,Kolkata Knight Riders,Nitish Rana,Sikandar Raza,,8,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.3,1,1,0,299114,133.68,-16.91,1,0,,25,OFF SPIN,36,CUT SHOT,0,0,3,7,54,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,2738,8540
171,4,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sikandar Raza,,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.4,1,1,0,299115,-60.16,159.90,1,0,,33,CARROM BALL,27,FORWARD PUSH,0,0,4,7,55,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,8540,2738
172,5,857,2,16,Kolkata Knight Riders,Nitish Rana,Sikandar Raza,,8,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.5,1,1,0,299116,92.24,-125.11,4,0,,33,CARROM BALL,56,REVERSE SWEEP,0,0,5,7,59,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,2738,8540
173,6,857,2,16,Kolkata Knight Riders,Nitish Rana,Sikandar Raza,,8,6,1 (BY),1,0,0,0,0,1,1,0,0,1,0,0,0,0,,,0,7.6,1,1,1,299117,-12.28,-49.60,1,0,,33,CARROM BALL,55,SWEEP SHOT,0,0,6,7,60,3,Off stump,Good Length,0,0,1,0,0,0,0,0,2738,8540
174,1,857,2,16,Kolkata Knight Riders,Nitish Rana,Rishi Dhawan,,9,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,8.1,1,1,0,299118,55.41,-145.37,4,0,,30,ANGLED ACROSS,94,STEP DOWN LOFTED ON DRIVE,0,0,1,8,64,3,Off stump,Good Length,1,0,1,0,0,0,0,0,2738,8540
175,2,857,2,16,Kolkata Knight Riders,Nitish Rana,Rishi Dhawan,,9,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,8.2,1,1,0,299119,-183.56,57.68,6,0,,30,ANGLED ACROSS,46,FRONTFOOT PULL SHOT,0,0,2,8,70,3,Leg stump,Short of Good Length,0,0,1,0,0,0,0,0,2738,8540
176,3,857,2,16,Kolkata Knight Riders,Nitish Rana,Rishi Dhawan,,9,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.3,1,1,0,299120,83.03,-13.68,1,0,,46,LEGCUTTER,36,CUT SHOT,0,0,3,8,71,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,2738,8540
177,4,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Rishi Dhawan,,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.4,1,1,0,299121,80.27,-39.47,0,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,4,8,71,3,Off stump,Short of Good Length,0,0,1,0,0,0,0,0,8540,2738
178,5,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Rishi Dhawan,,9,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,8.5,1,1,0,299122,-157.31,142.86,4,0,,46,LEGCUTTER,47,FRONTFOOT ON DRIVE,0,0,5,8,75,3,Off stump,Good Length,0,0,1,0,0,0,0,0,8540,2738
179,6,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Rishi Dhawan,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.6,1,1,0,299123,85.33,-28.42,0,0,,30,ANGLED ACROSS,16,BACKFOOT SQUARE DRIVE,0,0,6,8,75,3,Off stump,Short of Good Length,0,0,1,0,0,0,0,0,8540,2738
180,1,857,2,16,Kolkata Knight Riders,Nitish Rana,Sikandar Raza,,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.1,1,1,0,299124,-38.52,-36.24,0,0,,,Knuckleball,55,SWEEP SHOT,0,0,1,9,75,3,Leg stump,Good Length,1,0,1,0,0,0,0,0,2738,8540
181,2,857,2,16,Kolkata Knight Riders,Nitish Rana,Sikandar Raza,,10,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,9.2,1,1,0,299125,-120.48,-24.73,0,0,,33,CARROM BALL,36,CUT SHOT,0,0,2,9,75,4,Outside Off stump,Good Length,2,0,1,0,0,0,0,0,2738,8540
182,3,857,2,16,Kolkata Knight Riders,Rinku Singh,Sikandar Raza,,10,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.3,1,1,0,299126,132.76,-3.09,1,0,,25,OFF SPIN,97,BACKFOOT PUSH,0,0,3,9,76,4,Outside Off stump,Good Length,3,0,1,0,0,0,0,0,3830,8540
183,4,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sikandar Raza,,10,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.4,1,1,0,299127,-105.28,87.15,1,0,,33,CARROM BALL,47,FRONTFOOT ON DRIVE,0,0,4,9,77,4,Off stump,Full Length,0,0,1,0,0,0,0,0,8540,3830
184,5,857,2,16,Kolkata Knight Riders,Rinku Singh,Sikandar Raza,,10,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,9.5,1,1,0,299128,-120.48,-24.73,2,0,,33,CARROM BALL,40,FRONTFOOT FLICK,0,0,5,9,79,4,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,3830,8540
185,6,857,2,16,Kolkata Knight Riders,Rinku Singh,Sikandar Raza,,10,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.6,1,1,0,299129,128.62,34.66,1,0,,25,OFF SPIN,27,FORWARD PUSH,0,0,6,9,80,4,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,3830,8540
186,1,857,2,16,Kolkata Knight Riders,Rinku Singh,Rahul Chahar,,11,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,10.1,1,1,0,299130,-149.95,72.88,0,0,,28,GOOGLY,95,SLOG SWEEP,0,0,1,10,80,5,Outside Off stump,Full Length,1,0,1,0,0,0,0,0,3830,8540
187,2,857,2,16,Kolkata Knight Riders,Andre Russell,Rahul Chahar,,11,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.2,1,1,0,299131,-89.17,19.01,1,0,,24,LEG SPIN,50,BACKFOOT DEFENCE,0,0,2,10,81,5,Off stump,Good Length,2,0,1,0,0,0,0,0,177,8540
188,3,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Rahul Chahar,,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.3,1,1,0,299132,53.10,65.05,0,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,3,10,81,5,Off stump,Good Length,0,0,1,0,0,0,0,0,8540,177
189,4,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Rahul Chahar,,11,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.4,1,1,0,299133,137.82,-18.29,1,0,,28,GOOGLY,36,CUT SHOT,0,0,4,10,82,5,Off stump,Good Length,0,0,1,0,0,0,0,0,8540,177
190,5,857,2,16,Kolkata Knight Riders,Andre Russell,Rahul Chahar,,11,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.5,1,1,0,299134,138.28,-31.64,1,0,,28,GOOGLY,58,BACKFOOT PULL SHOT,0,0,5,10,83,5,Off stump,Short of Good Length,0,0,1,0,0,0,0,0,177,8540
191,6,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Rahul Chahar,,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.6,1,1,0,299135,138.28,-31.64,0,0,,28,GOOGLY,36,CUT SHOT,0,0,6,10,83,5,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,8540,177
192,1,857,2,16,Kolkata Knight Riders,Andre Russell,Harpreet Brar,,12,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,11.1,1,1,0,299136,99.15,-71.70,2,0,,10,ORTHODOX,54,LEG GLANCE,0,0,1,11,85,5,Leg stump,Good Length,1,0,1,0,0,0,0,0,177,8540
193,2,857,2,16,Kolkata Knight Riders,Andre Russell,Harpreet Brar,,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.2,1,1,0,299137,-28.39,54.00,0,0,,23,ARM BALL,50,BACKFOOT DEFENCE,0,0,2,11,85,5,Leg stump,Good Length,0,0,1,0,0,0,0,0,177,8540
194,3,857,2,16,Kolkata Knight Riders,Andre Russell,Harpreet Brar,,12,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,11.3,1,1,0,299138,-22.87,207.32,4,0,,10,ORTHODOX,13,LOFTED STRAIGHT,0,0,3,11,89,5,Off stump,Short of Good Length,0,0,1,0,0,0,0,0,177,8540
195,4,857,2,16,Kolkata Knight Riders,Andre Russell,Harpreet Brar,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.4,1,1,0,299139,130.92,97.74,1,0,,23,ARM BALL,58,BACKFOOT PULL SHOT,0,0,4,11,90,5,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,177,8540
196,5,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Harpreet Brar,,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.5,1,1,0,299140,90.40,60.91,0,0,,10,ORTHODOX,51,FRONTFOOT COVERDRIVE,0,0,5,11,90,5,Outside Off stump,Full Length,0,0,1,0,0,0,0,0,8540,177
197,6,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Harpreet Brar,,12,6,1 (BY),1,0,0,0,0,1,1,0,0,1,0,0,0,0,,,0,11.6,1,1,1,299141,90.40,60.91,1,0,,10,ORTHODOX,56,REVERSE SWEEP,0,0,6,11,91,5,Outside Leg stump,Full Length,0,0,1,0,0,0,0,0,8540,177
199,1,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Rahul Chahar,,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.1,1,1,0,299142,83.95,-32.10,1,0,,24,LEG SPIN,56,REVERSE SWEEP,0,0,1,12,92,5,Off stump,Good Length,1,0,1,0,0,0,0,0,8540,177
200,2,857,2,16,Kolkata Knight Riders,Andre Russell,Rahul Chahar,,13,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,12.2,1,1,0,299143,-65.23,204.56,6,0,,24,LEG SPIN,5,LOFTED OFF DRIVE,0,0,2,12,98,5,Off stump,Full Length,0,0,1,0,0,0,0,0,177,8540
201,3,857,2,16,Kolkata Knight Riders,Andre Russell,Rahul Chahar,,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.3,1,1,0,299144,-56.02,-27.50,0,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,3,12,98,5,Leg stump,Good Length,0,0,1,0,0,0,0,0,177,8540
202,4,857,2,16,Kolkata Knight Riders,Andre Russell,Rahul Chahar,,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.4,1,1,0,299145,-67.53,-11.38,1,0,,24,LEG SPIN,49,FORWARD DEFENCE,0,0,4,12,99,5,Leg stump,Good Length,0,0,1,0,0,0,0,0,177,8540
203,5,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Rahul Chahar,,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.5,1,1,0,299146,-142.58,-12.76,1,0,,28,GOOGLY,55,SWEEP SHOT,0,0,5,12,100,5,Off stump,Full Length,0,1,2,0,0,1,0,0,8540,177
204,6,857,2,16,Kolkata Knight Riders,Andre Russell,Rahul Chahar,,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.6,1,1,0,299147,-142.58,-12.76,0,0,,24,LEG SPIN,36,CUT SHOT,0,0,6,12,100,5,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,177,8540
205,1,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Nathan Ellis,,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.1,1,1,0,299148,54.95,-31.64,1,0,,8,OFF CUTTER,44,GLIDE,0,0,1,13,101,5,Middle stump,Good Length,1,0,2,0,0,0,0,0,8540,177
206,2,857,2,16,Kolkata Knight Riders,Andre Russell,Nathan Ellis,,14,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.2,1,1,0,299149,-62.46,211.93,4,0,,38,STRAIGHT BALL,5,LOFTED OFF DRIVE,0,0,2,13,105,5,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,177,8540
207,3,857,2,16,Kolkata Knight Riders,Andre Russell,Nathan Ellis,,14,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,13.3,1,1,0,299150,43.44,-91.96,2,0,,16,SLOW BOUNCER,46,FRONTFOOT PULL SHOT,0,0,3,13,107,5,Outside Off stump,Short Length,0,0,2,0,0,0,0,0,177,8540
208,4,857,2,16,Kolkata Knight Riders,Andre Russell,Nathan Ellis,,14,4,2 (NB),2,1,1,0,0,0,1,0,1,0,0,0,0,0,,,0,13.4,1,1,1,299151,-129.23,-23.81,2,0,,20,BACKHAND SLOWER,36,CUT SHOT,0,0,4,13,109,5,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,177,8540
209,5,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Nathan Ellis,,14,4,7 (NB),7,6,0,0,0,0,1,0,1,0,0,0,1,0,,,0,13.4,1,1,1,299152,-21.49,214.69,7,0,,38,STRAIGHT BALL,13,LOFTED STRAIGHT,0,0,5,13,116,5,Leg stump,Full Length,0,0,2,0,0,0,0,0,8540,177
210,6,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Nathan Ellis,,14,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.4,1,1,0,299153,78.89,118.00,1,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,6,13,117,5,Outside Off stump,Yorker,0,0,2,0,0,0,0,0,8540,177
211,7,857,2,16,Kolkata Knight Riders,Andre Russell,Nathan Ellis,,14,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.5,1,1,0,299154,78.89,118.00,0,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,7,13,117,5,Outside Off stump,Yorker,0,0,2,0,0,0,0,0,177,8540
212,8,857,2,16,Kolkata Knight Riders,Andre Russell,Nathan Ellis,,14,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.6,1,1,0,299155,71.06,139.64,1,0,,20,BACKHAND SLOWER,11,LOFTED ON DRIVE,0,0,8,13,118,5,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,177,8540
213,1,857,2,16,Kolkata Knight Riders,Andre Russell,Sam Curran,,15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.1,1,1,0,299156,-126.46,29.60,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,1,14,119,5,Off stump,Good Length,1,0,2,0,0,0,0,0,177,8540
214,2,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sam Curran,,15,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.2,1,1,0,299157,-137.97,35.12,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,2,14,120,5,Off stump,Good Length,0,0,2,0,0,0,0,0,8540,177
215,3,857,2,16,Kolkata Knight Riders,Andre Russell,Sam Curran,,15,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,14.3,1,1,0,299158,152.10,142.86,6,0,,38,STRAIGHT BALL,11,LOFTED ON DRIVE,0,0,3,14,126,5,Leg stump,Full Toss,0,0,2,0,0,0,0,0,177,8540
216,4,857,2,16,Kolkata Knight Riders,Andre Russell,Sam Curran,,15,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,14.4,1,1,0,299159,-116.79,-114.06,4,0,,30,ANGLED ACROSS,35,LATE CUT,0,0,4,14,130,5,Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,177,8540
217,5,857,2,16,Kolkata Knight Riders,Andre Russell,Sam Curran,,15,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,14.5,1,1,0,299160,147.03,84.39,0,0,,30,ANGLED ACROSS,46,FRONTFOOT PULL SHOT,0,0,5,14,130,6,Outside Leg stump,Short of Good Length,1,0,2,0,0,0,0,0,177,8540
218,6,857,2,16,Kolkata Knight Riders,Shardul Thakur,Sam Curran,,15,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,14.6,1,1,0,299161,186.63,51.24,6,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,6,14,136,6,Outside Leg stump,Short of Good Length,2,0,2,0,0,0,0,0,1745,8540
219,1,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Arshdeep Singh,,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.1,1,1,0,299162,148.87,33.74,1,0,,38,STRAIGHT BALL,15,LOFTED COVER DRIVE,0,0,1,15,137,6,Outside Off stump,Good Length,3,0,2,0,0,0,0,0,8540,1745
220,2,857,2,16,Kolkata Knight Riders,Shardul Thakur,Arshdeep Singh,,16,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.2,1,1,0,299163,131.84,-14.60,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,2,15,138,6,Leg stump,Full Length,0,0,2,0,0,0,0,0,1745,8540
221,3,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Arshdeep Singh,,16,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,15.3,1,1,0,299164,76.59,-30.26,0,0,,36,BOUNCER,31,UPPER CUT,1,0,3,15,138,7,Outside Off stump,Short Length,1,0,2,0,0,0,0,0,8540,1745
222,4,857,2,16,Kolkata Knight Riders,Sunil Narine,Arshdeep Singh,,16,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.4,1,1,0,299165,124.93,7.50,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,4,15,139,7,Outside Off stump,Good Length,2,0,2,0,0,0,0,0,203,1745
223,5,857,2,16,Kolkata Knight Riders,Shardul Thakur,Arshdeep Singh,,16,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.5,1,1,0,299166,66.00,146.55,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,5,15,140,7,Off stump,Full Length,0,0,2,0,0,0,0,0,1745,203
224,6,857,2,16,Kolkata Knight Riders,Sunil Narine,Arshdeep Singh,,16,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,15.6,1,1,0,299167,-138.44,147.93,6,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,6,15,146,7,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,203,1745
