,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID
149,4,863,2,18,Rajasthan Royals,Jos Buttler,Sam Curran,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,300543,175.58,105.11,0,0,,8,OFF CUTTER,49,FORWARD DEFENCE,0,0,4,2,24,1,Off stump,Good Length,0,0,0,0,0,0,0,0,509,8
150,5,863,2,18,Rajasthan Royals,Jos Buttler,Sam Curran,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,300544,21.33,7.04,0,0,,38,STRAIGHT BALL,54,LEG GLANCE,0,0,5,2,24,1,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0,509,8
151,6,863,2,18,Rajasthan Royals,Jos Buttler,Sam Curran,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,300545,123.09,26.37,1,0,,8,OFF CUTTER,97,BACKFOOT PUSH,0,0,6,2,25,1,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0,509,8
152,1,863,2,18,Rajasthan Royals,Jos Buttler,Arshdeep Singh,,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,300546,-86.87,52.62,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,1,3,26,1,Off stump,Full Toss,1,0,0,0,0,0,0,0,509,8
153,2,863,2,18,Rajasthan Royals,Ravichandran Ashwin,Arshdeep Singh,,4,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,3.2,1,1,0,300547,63.69,126.75,0,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,2,3,26,2,Outside Off stump,Good Length,2,0,0,0,0,0,0,0,8,509
154,3,863,2,18,Rajasthan Royals,Sanju Samson,Arshdeep Singh,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,300548,-74.90,-28.42,0,0,,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,3,3,26,2,Leg stump,Good Length,3,0,0,0,0,0,0,0,258,509
155,4,863,2,18,Rajasthan Royals,Sanju Samson,Arshdeep Singh,,4,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,3.4,1,1,0,300549,-17.80,205.48,6,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-4-300549.png,30,ANGLED ACROSS,13,LOFTED STRAIGHT,0,0,4,3,32,2,Off stump,Good Length,0,0,0,0,0,0,0,0,258,509
156,5,863,2,18,Rajasthan Royals,Sanju Samson,Arshdeep Singh,,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,300550,132.76,-16.91,1,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-4-300550.png,36,BOUNCER,58,BACKFOOT PULL SHOT,1,0,5,3,33,2,Outside Leg stump,Short Length,0,0,0,0,0,0,0,0,258,509
157,6,863,2,18,Rajasthan Royals,Jos Buttler,Arshdeep Singh,,4,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,3.6,1,1,0,300551,-79.04,204.56,6,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-4-300551.png,8,OFF CUTTER,5,LOFTED OFF DRIVE,0,0,6,3,39,2,Outside Off stump,Full Length,0,0,0,0,0,0,0,0,509,258
158,1,863,2,18,Rajasthan Royals,Sanju Samson,Harpreet Brar,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,300552,-86.87,20.85,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-5-300552.png,23,ARM BALL,50,BACKFOOT DEFENCE,0,0,1,4,39,2,Outside Off stump,Good Length,1,0,0,0,0,0,0,0,258,509
159,2,863,2,18,Rajasthan Royals,Sanju Samson,Harpreet Brar,,5,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.2,1,1,0,300553,-66.61,196.27,4,0,,10,ORTHODOX,5,LOFTED OFF DRIVE,0,0,2,4,43,2,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,258,509
160,3,863,2,18,Rajasthan Royals,Sanju Samson,Harpreet Brar,,5,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.3,1,1,0,300554,-166.06,95.44,4,0,,10,ORTHODOX,15,LOFTED COVER DRIVE,0,0,3,4,47,2,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,258,509
161,4,863,2,18,Rajasthan Royals,Sanju Samson,Harpreet Brar,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,1,1,0,300555,79.81,-11.84,0,0,,23,ARM BALL,40,FRONTFOOT FLICK,0,0,4,4,47,2,Leg stump,Good Length,0,0,0,0,0,0,0,0,258,509
162,5,863,2,18,Rajasthan Royals,Sanju Samson,Harpreet Brar,,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,300556,-60.62,55.38,1,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,5,4,48,2,Off stump,Good Length,0,0,0,0,0,0,0,0,258,509
163,6,863,2,18,Rajasthan Royals,Jos Buttler,Harpreet Brar,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,300557,-57.86,38.81,0,0,,23,ARM BALL,97,BACKFOOT PUSH,0,0,6,4,48,2,Off stump,Full Length,0,0,0,0,0,0,0,0,509,258
164,1,863,2,18,Rajasthan Royals,Sanju Samson,Nathan Ellis,,6,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.1,1,1,0,300558,-172.97,94.06,4,0,,38,STRAIGHT BALL,15,LOFTED COVER DRIVE,0,0,1,5,52,2,Outside Off stump,Short of Good Length,1,1,1,0,1,0,0,0,258,509
165,2,863,2,18,Rajasthan Royals,Sanju Samson,Nathan Ellis,,6,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.2,1,1,0,300559,-157.77,-60.19,4,0,,38,STRAIGHT BALL,59,FRONTFOOT SQUARE DRIVE,0,0,2,5,56,2,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,258,509
166,3,863,2,18,Rajasthan Royals,Sanju Samson,Nathan Ellis,,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,300560,69.68,-26.58,1,0,,20,BACKHAND SLOWER,40,FRONTFOOT FLICK,0,0,3,5,57,2,Off stump,Good Length,0,0,1,0,0,0,0,0,258,509
167,4,863,2,18,Rajasthan Royals,Jos Buttler,Nathan Ellis,,6,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught & Bowled,WICKET,1,5.4,1,1,0,300561,69.68,-26.58,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-6-300561.png,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,4,5,57,3,Off stump,Full Length,1,0,1,0,0,0,0,0,509,258
168,5,863,2,18,Rajasthan Royals,Devdutt Padikkal,Nathan Ellis,,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.5,1,1,0,300562,72.90,35.12,0,0,,47,SLOWER BALL,49,FORWARD DEFENCE,0,0,5,5,57,3,Outside Off stump,Good Length,2,0,1,0,0,0,0,0,5430,258
169,6,863,2,18,Rajasthan Royals,Devdutt Padikkal,Nathan Ellis,,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.6,1,1,0,300563,72.90,35.12,0,0,,38,STRAIGHT BALL,54,LEG GLANCE,0,0,6,5,57,3,Outside Leg stump,Short of Good Length,0,0,1,0,0,0,0,0,5430,258
170,1,863,2,18,Rajasthan Royals,Sanju Samson,Harpreet Brar,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,300564,131.84,51.24,1,0,,10,ORTHODOX,97,BACKFOOT PUSH,0,0,1,6,58,3,Middle stump,Good Length,1,0,1,0,0,0,0,0,258,5430
171,2,863,2,18,Rajasthan Royals,Devdutt Padikkal,Harpreet Brar,,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,300565,54.49,-44.99,0,0,,23,ARM BALL,36,CUT SHOT,0,0,2,6,58,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,5430,258
172,3,863,2,18,Rajasthan Royals,Devdutt Padikkal,Harpreet Brar,,7,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,300566,-135.67,125.83,2,0,,10,ORTHODOX,47,FRONTFOOT ON DRIVE,0,0,3,6,60,3,Outside Off stump,Full Length,0,0,1,0,0,0,0,0,5430,258
173,4,863,2,18,Rajasthan Royals,Devdutt Padikkal,Harpreet Brar,,7,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.4,1,1,0,300567,160.38,-11.84,1,0,,10,ORTHODOX,36,CUT SHOT,0,0,4,6,61,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,5430,258
174,5,863,2,18,Rajasthan Royals,Sanju Samson,Harpreet Brar,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,300568,-56.02,-49.60,0,0,,23,ARM BALL,35,LATE CUT,0,0,5,6,61,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,258,5430
175,6,863,2,18,Rajasthan Royals,Sanju Samson,Harpreet Brar,,7,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,300569,150.72,-37.63,2,0,,23,ARM BALL,58,BACKFOOT PULL SHOT,0,0,6,6,63,3,Leg stump,Good Length,0,0,1,0,0,0,0,0,258,5430
176,1,863,2,18,Rajasthan Royals,Devdutt Padikkal,Rahul Chahar,,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.1,1,1,0,300570,75.67,52.16,0,0,,28,GOOGLY,52,BACKFOOT COVERDRIVE,0,0,1,7,63,3,Outside Off stump,Short of Good Length,1,0,1,0,0,0,0,0,5430,258
177,2,863,2,18,Rajasthan Royals,Devdutt Padikkal,Rahul Chahar,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,300571,-106.67,74.26,1,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,2,7,64,3,Leg stump,Good Length,0,0,1,0,0,0,0,0,5430,258
178,3,863,2,18,Rajasthan Royals,Sanju Samson,Rahul Chahar,,8,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.3,1,1,0,300572,-161.46,-57.42,4,0,,24,LEG SPIN,36,CUT SHOT,0,0,3,7,68,3,Off stump,Good Length,0,0,1,0,0,0,0,0,258,5430
179,4,863,2,18,Rajasthan Royals,Sanju Samson,Rahul Chahar,,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.4,1,1,0,300573,133.22,89.91,1,0,,24,LEG SPIN,11,LOFTED ON DRIVE,0,0,4,7,69,3,Off stump,Full Length,0,0,1,0,0,0,0,0,258,5430
180,5,863,2,18,Rajasthan Royals,Devdutt Padikkal,Rahul Chahar,,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.5,1,1,0,300574,72.90,-32.56,0,0,,24,LEG SPIN,27,FORWARD PUSH,0,0,5,7,69,3,Middle stump,Full Length,0,0,1,0,0,0,0,0,5430,258
181,6,863,2,18,Rajasthan Royals,Devdutt Padikkal,Rahul Chahar,,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,300575,-122.32,135.50,1,0,,28,GOOGLY,47,FRONTFOOT ON DRIVE,0,0,6,7,70,3,Leg stump,Full Toss,0,0,1,0,0,0,0,0,5430,258
182,1,863,2,18,Rajasthan Royals,Devdutt Padikkal,Sikandar Raza,,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.1,1,1,0,300576,154.40,75.64,1,0,,15,FASTER ONE,51,FRONTFOOT COVERDRIVE,0,0,1,8,71,3,Off stump,Full Toss,1,0,1,0,0,0,0,0,5430,258
183,2,863,2,18,Rajasthan Royals,Sanju Samson,Sikandar Raza,,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.2,1,1,0,300577,-64.77,152.99,1,0,,33,CARROM BALL,84,FRONTFOOT OFF DRIVE,0,0,2,8,72,3,Off stump,Full Length,0,0,1,0,0,0,0,0,258,5430
184,3,863,2,18,Rajasthan Royals,Devdutt Padikkal,Sikandar Raza,,9,3,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,8.3,1,1,1,300578,-64.77,152.99,1,0,,33,CARROM BALL,55,SWEEP SHOT,0,0,3,8,73,3,Leg stump,Good Length,0,0,1,0,0,0,0,0,5430,258
185,4,863,2,18,Rajasthan Royals,Devdutt Padikkal,Sikandar Raza,,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.3,1,1,0,300579,67.38,55.84,0,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,4,8,73,3,Outside Off stump,Full Length,0,0,1,0,0,0,0,0,5430,258
186,5,863,2,18,Rajasthan Royals,Devdutt Padikkal,Sikandar Raza,,9,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.4,1,1,0,300580,-122.32,32.82,1,0,,15,FASTER ONE,27,FORWARD PUSH,0,0,5,8,74,3,Off stump,Yorker,0,0,1,0,0,0,0,0,5430,258
187,6,863,2,18,Rajasthan Royals,Sanju Samson,Sikandar Raza,,9,5,5 (WD),5,0,0,0,0,0,5,1,0,0,0,1,0,0,,,0,8.5,1,1,1,300581,-122.32,32.82,5,0,,33,CARROM BALL,22,FRONTFOOT PADDLE SWEEP,0,0,6,8,79,3,Outside Leg stump,Good Length,0,0,1,0,0,0,0,0,258,5430
188,7,863,2,18,Rajasthan Royals,Sanju Samson,Sikandar Raza,,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.5,1,1,0,300582,106.05,45.71,1,0,,24,LEG SPIN,27,FORWARD PUSH,0,0,7,8,80,3,Leg stump,Full Length,0,0,1,0,0,0,0,0,258,5430
189,8,863,2,18,Rajasthan Royals,Devdutt Padikkal,Sikandar Raza,,9,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.6,1,1,0,300583,-118.18,83.01,1,0,,23,ARM BALL,47,FRONTFOOT ON DRIVE,0,0,8,8,81,3,Leg stump,Full Toss,0,0,1,0,0,0,0,0,5430,258
191,1,863,2,18,Rajasthan Royals,Devdutt Padikkal,Rahul Chahar,,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.1,1,1,0,300584,147.95,88.99,1,0,,24,LEG SPIN,52,BACKFOOT COVERDRIVE,0,0,1,9,82,3,Outside Off stump,Good Length,1,0,1,0,0,0,0,0,5430,258
192,2,863,2,18,Rajasthan Royals,Sanju Samson,Rahul Chahar,,10,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,9.2,1,1,0,300585,165.91,21.77,2,0,,24,LEG SPIN,11,LOFTED ON DRIVE,0,0,2,9,84,3,Outside Leg stump,Full Length,0,0,1,0,0,0,0,0,258,5430
193,3,863,2,18,Rajasthan Royals,Sanju Samson,Rahul Chahar,,10,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.3,1,1,0,300586,124.93,92.68,1,0,,24,LEG SPIN,47,FRONTFOOT ON DRIVE,0,0,3,9,85,3,Leg stump,Full Length,0,0,1,0,0,0,0,0,258,5430
194,4,863,2,18,Rajasthan Royals,Devdutt Padikkal,Rahul Chahar,,10,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.4,1,1,0,300587,154.40,64.13,1,0,,24,LEG SPIN,52,BACKFOOT COVERDRIVE,0,0,4,9,86,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,5430,258
195,5,863,2,18,Rajasthan Royals,Sanju Samson,Rahul Chahar,,10,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,9.5,1,1,0,300588,-129.23,-55.12,2,0,,24,LEG SPIN,36,CUT SHOT,0,0,5,9,88,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,258,5430
196,6,863,2,18,Rajasthan Royals,Sanju Samson,Rahul Chahar,,10,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.6,1,1,0,300589,87.18,25.91,1,0,,24,LEG SPIN,50,BACKFOOT DEFENCE,0,0,6,9,89,3,Leg stump,Good Length,0,0,1,0,0,0,0,0,258,5430
198,1,863,2,18,Rajasthan Royals,Sanju Samson,Nathan Ellis,,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.1,1,1,0,300590,-46.35,125.83,1,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,1,10,90,3,Outside Off stump,Full Length,1,0,1,0,0,0,0,0,258,5430
199,2,863,2,18,Rajasthan Royals,Devdutt Padikkal,Nathan Ellis,,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.2,1,1,0,300591,80.73,65.05,0,0,,20,BACKHAND SLOWER,51,FRONTFOOT COVERDRIVE,0,0,2,10,90,3,Outside Off stump,Full Length,0,0,1,0,0,0,0,0,5430,258
200,3,863,2,18,Rajasthan Royals,Devdutt Padikkal,Nathan Ellis,,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.3,1,1,0,300592,80.73,65.05,0,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,3,10,90,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,5430,258
201,4,863,2,18,Rajasthan Royals,Devdutt Padikkal,Nathan Ellis,,11,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.4,1,1,0,300593,-43.59,-44.99,1,0,,38,STRAIGHT BALL,47,FRONTFOOT ON DRIVE,0,0,4,10,91,3,Leg stump,Full Length,0,0,1,0,0,0,0,0,5430,258
202,5,863,2,18,Rajasthan Royals,Sanju Samson,Nathan Ellis,,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.5,1,1,0,300594,-43.59,-44.99,0,0,,36,BOUNCER,105,LEFT ALONE,1,0,5,10,91,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,258,5430
203,6,863,2,18,Rajasthan Royals,Sanju Samson,Nathan Ellis,,11,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,10.6,1,1,0,300595,-43.59,-44.99,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-11-300595.png,39,ANGLED IN,5,LOFTED OFF DRIVE,0,0,6,10,91,4,Off stump,Full Length,1,0,1,0,0,0,0,0,258,5430
204,1,863,2,18,Rajasthan Royals,Devdutt Padikkal,Rahul Chahar,,12,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,11.1,1,1,0,300596,124.47,115.70,2,0,,24,LEG SPIN,15,LOFTED COVER DRIVE,0,0,1,11,93,4,Leg stump,Full Length,2,0,1,0,0,0,0,0,5430,4445
205,2,863,2,18,Rajasthan Royals,Devdutt Padikkal,Rahul Chahar,,12,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.2,1,1,0,300597,32.85,-52.82,1,0,,24,LEG SPIN,35,LATE CUT,0,0,2,11,94,4,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,5430,4445
206,3,863,2,18,Rajasthan Royals,Riyan Parag,Rahul Chahar,,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.3,1,1,0,300598,36.99,59.53,0,0,,24,LEG SPIN,27,FORWARD PUSH,0,0,3,11,94,4,Leg stump,Full Length,0,0,1,0,0,0,0,0,4445,5430
207,4,863,2,18,Rajasthan Royals,Riyan Parag,Rahul Chahar,,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.4,1,1,0,300599,37.45,17.63,0,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,4,11,94,4,Outside Leg stump,Good Length,0,0,1,0,0,0,0,0,4445,5430
208,5,863,2,18,Rajasthan Royals,Riyan Parag,Rahul Chahar,,12,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,11.5,1,1,0,300600,176.04,95.44,6,0,,24,LEG SPIN,58,BACKFOOT PULL SHOT,0,0,5,11,100,4,Leg stump,Short of Good Length,0,1,2,0,0,1,0,0,4445,5430
209,6,863,2,18,Rajasthan Royals,Riyan Parag,Rahul Chahar,,12,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,11.6,1,1,0,300601,-143.96,73.34,2,0,,24,LEG SPIN,52,BACKFOOT COVERDRIVE,0,0,6,11,102,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,4445,5430
210,1,863,2,18,Rajasthan Royals,Devdutt Padikkal,Sikandar Raza,,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.1,1,1,0,300602,146.57,52.62,1,0,,15,FASTER ONE,51,FRONTFOOT COVERDRIVE,0,0,1,12,103,4,Outside Off stump,Good Length,1,0,2,0,0,0,0,0,5430,4445
211,2,863,2,18,Rajasthan Royals,Riyan Parag,Sikandar Raza,,13,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.2,1,1,0,300603,91.32,108.79,1,0,,24,LEG SPIN,47,FRONTFOOT ON DRIVE,0,0,2,12,104,4,Leg stump,Full Length,0,0,2,0,0,0,0,0,4445,5430
212,3,863,2,18,Rajasthan Royals,Devdutt Padikkal,Sikandar Raza,,13,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,12.3,1,1,0,300604,90.40,-126.95,4,0,,33,CARROM BALL,51,FRONTFOOT COVERDRIVE,0,0,3,12,108,4,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,5430,4445
213,4,863,2,18,Rajasthan Royals,Devdutt Padikkal,Sikandar Raza,,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.4,1,1,0,300605,112.96,132.73,1,0,,15,FASTER ONE,84,FRONTFOOT OFF DRIVE,0,0,4,12,109,4,Off stump,Full Toss,0,0,2,0,0,0,0,0,5430,4445
214,5,863,2,18,Rajasthan Royals,Riyan Parag,Sikandar Raza,,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.5,1,1,0,300606,-7.67,62.29,0,0,,15,FASTER ONE,53,FRONTFOOT STRAIGHT DRIVE,0,0,5,12,109,4,Off stump,Full Length,0,0,2,0,0,0,0,0,4445,5430
215,6,863,2,18,Rajasthan Royals,Riyan Parag,Sikandar Raza,,13,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,12.6,1,1,0,300607,73.82,213.31,6,0,,33,CARROM BALL,11,LOFTED ON DRIVE,0,0,6,12,115,4,Off stump,Full Length,0,0,2,0,0,0,0,0,4445,5430
216,1,863,2,18,Rajasthan Royals,Devdutt Padikkal,Arshdeep Singh,,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.1,1,1,0,300608,-133.37,13.02,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,1,13,116,4,Outside Off stump,Good Length,1,0,2,0,0,0,0,0,5430,4445
217,2,863,2,18,Rajasthan Royals,Riyan Parag,Arshdeep Singh,,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.2,1,1,0,300609,-133.37,13.02,0,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,2,13,116,4,Outside Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,4445,5430
218,3,863,2,18,Rajasthan Royals,Riyan Parag,Arshdeep Singh,,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.3,1,1,0,300610,-133.37,13.02,0,0,,30,ANGLED ACROSS,58,BACKFOOT PULL SHOT,0,0,3,13,116,4,Off stump,Good Length,0,0,2,0,0,0,0,0,4445,5430
219,4,863,2,18,Rajasthan Royals,Riyan Parag,Arshdeep Singh,,14,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.4,1,1,0,300611,142.43,-66.63,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-14-300611.png,36,BOUNCER,58,BACKFOOT PULL SHOT,1,0,4,13,120,4,Outside Off stump,Short Length,0,0,2,0,0,0,0,0,4445,5430
220,5,863,2,18,Rajasthan Royals,Riyan Parag,Arshdeep Singh,,14,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.5,1,1,0,300612,47.12,133.65,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,5,13,121,4,Off stump,Full Length,0,0,2,0,0,0,0,0,4445,5430
221,6,863,2,18,Rajasthan Royals,Devdutt Padikkal,Arshdeep Singh,,14,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.6,1,1,0,300613,47.12,133.65,0,0,,8,OFF CUTTER,11,LOFTED ON DRIVE,0,0,6,13,121,4,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,5430,4445
223,1,863,2,18,Rajasthan Royals,Riyan Parag,Nathan Ellis,,15,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,14.1,1,1,0,300614,47.12,133.65,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-15-300614.png,38,STRAIGHT BALL,5,LOFTED OFF DRIVE,0,0,1,14,121,5,Outside Off stump,Full Length,1,0,2,0,0,0,0,0,4445,5430
224,2,863,2,18,Rajasthan Royals,Shimron Hetmyer,Nathan Ellis,,15,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.2,1,1,0,300615,47.12,133.65,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,2,14,121,5,Off stump,Good Length,2,0,2,0,0,0,0,0,1705,5430
