,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID
152,4,862,2,35,Gujarat Titans,Shubman Gill,Mukesh Kumar,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,300306,75.67,-14.60,0,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,4,3,35,1,Middle stump,Short of Good Length,0,0,0,0,0,0,0,0,3761,
153,5,862,2,35,Gujarat Titans,Shubman Gill,Mukesh Kumar,,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,300307,140.59,-13.22,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,5,3,36,1,Off stump,Good Length,0,0,0,0,0,0,0,0,3761,
154,6,862,2,35,Gujarat Titans,Sai Sudharsan,Mukesh Kumar,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,300308,98.69,24.99,0,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,6,3,36,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,,3761
155,1,862,2,35,Gujarat Titans,Shubman Gill,Anrich Nortje,,5,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,4.1,1,1,0,300309,98.69,24.99,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,4,36,2,Off stump,Short of Good Length,1,0,0,0,0,0,0,0,3761,
156,2,862,2,35,Gujarat Titans,Hardik Pandya,Anrich Nortje,,5,2,2 (NB),2,1,1,0,0,0,1,0,1,0,0,0,0,0,,,0,4.2,1,1,1,300310,-67.99,-45.45,2,0,,,Knuckleball,44,GLIDE,0,0,2,4,38,2,Outside Off stump,Short of Good Length,2,0,0,0,0,0,0,0,2740,
157,3,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,5,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.2,1,1,0,300311,-44.51,-148.13,6,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-5-300311.png,39,ANGLED IN,99,SCOOP,0,0,3,4,44,2,Outside Off stump,Full Length,0,0,0,0,0,0,0,0,,2740
158,4,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,300312,-70.75,-37.17,0,0,,39,ANGLED IN,54,LEG GLANCE,0,0,4,4,44,2,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,,2740
159,5,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,5,4,1 (BY),1,0,0,0,0,1,1,0,0,1,0,0,0,0,,,0,4.4,1,1,1,300313,-70.75,-37.17,1,0,,36,BOUNCER,31,UPPER CUT,1,0,5,4,45,2,Outside Off stump,Short Length,0,0,0,0,0,0,0,0,,2740
160,6,862,2,35,Gujarat Titans,Hardik Pandya,Anrich Nortje,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,300314,-56.48,98.20,0,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,6,4,45,2,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,2740,
161,7,862,2,35,Gujarat Titans,Hardik Pandya,Anrich Nortje,,5,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.6,1,1,0,300315,-173.89,88.53,4,0,,46,LEGCUTTER,51,FRONTFOOT COVERDRIVE,0,0,7,4,49,2,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,2740,
163,1,862,2,35,Gujarat Titans,Sai Sudharsan,Khaleel Ahmed,,6,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.1,1,1,0,300316,-143.04,152.99,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-6-300316.png,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,1,5,53,2,Outside Off stump,Good Length,1,1,1,0,1,0,0,0,,2740
164,2,862,2,35,Gujarat Titans,Sai Sudharsan,Khaleel Ahmed,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,300317,60.93,-33.48,0,0,,37,NIPPED AWAY,49,FORWARD DEFENCE,0,0,2,5,53,2,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,2740
165,3,862,2,35,Gujarat Titans,Sai Sudharsan,Khaleel Ahmed,,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,300318,60.93,-33.48,0,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,3,5,53,2,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,2740
166,4,862,2,35,Gujarat Titans,Sai Sudharsan,Khaleel Ahmed,,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.4,1,1,0,300319,59.09,-47.29,0,0,,38,STRAIGHT BALL,16,BACKFOOT SQUARE DRIVE,0,0,4,5,53,2,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,,2740
167,5,862,2,35,Gujarat Titans,Sai Sudharsan,Khaleel Ahmed,,6,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.5,1,1,0,300320,135.98,43.87,1,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,5,5,54,2,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,,2740
168,6,862,2,35,Gujarat Titans,Hardik Pandya,Khaleel Ahmed,,6,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,5.6,1,1,0,300321,135.98,43.87,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-6-300321.png,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,6,5,54,3,Outside Off stump,Short of Good Length,1,0,1,0,0,0,0,0,2740,
169,1,862,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Marsh,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,300322,114.80,-35.32,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,1,6,55,3,Outside Off stump,Short of Good Length,2,0,1,0,0,0,0,0,,1083
170,2,862,2,35,Gujarat Titans,Vijay Shankar,Mitchell Marsh,,7,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,300323,119.41,-63.41,2,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,2,6,57,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,1083,
171,3,862,2,35,Gujarat Titans,Vijay Shankar,Mitchell Marsh,,7,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,300324,32.38,169.57,2,0,,39,ANGLED IN,53,FRONTFOOT STRAIGHT DRIVE,0,0,3,6,59,3,Off stump,Good Length,0,0,1,0,0,0,0,0,1083,
172,4,862,2,35,Gujarat Titans,Vijay Shankar,Mitchell Marsh,,7,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.4,1,1,0,300325,-135.67,50.78,1,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,4,6,60,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,1083,
173,5,862,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Marsh,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,300326,66.92,-38.09,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,5,6,60,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,,1083
174,6,862,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Marsh,,7,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,300327,-104.82,55.38,2,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,6,6,62,3,Outside Off stump,Full Length,0,0,1,0,0,0,0,0,,1083
175,1,862,2,35,Gujarat Titans,Vijay Shankar,Kuldeep Yadav,,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.1,1,1,0,300328,36.07,41.57,1,0,,34,CHINAMAN,50,BACKFOOT DEFENCE,0,0,1,7,63,3,Leg stump,Good Length,1,0,1,0,0,0,0,0,1083,
176,2,862,2,35,Gujarat Titans,Sai Sudharsan,Kuldeep Yadav,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,300329,-97.00,17.63,1,0,,34,CHINAMAN,97,BACKFOOT PUSH,0,0,2,7,64,3,Off stump,Good Length,0,0,1,0,0,0,0,0,,1083
177,3,862,2,35,Gujarat Titans,Vijay Shankar,Kuldeep Yadav,,8,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.3,1,1,0,300330,109.28,117.54,1,0,,34,CHINAMAN,101,BACKFOOT ON DRIVE,0,0,3,7,65,3,Off stump,Good Length,0,0,1,0,0,0,0,0,1083,
178,4,862,2,35,Gujarat Titans,Sai Sudharsan,Kuldeep Yadav,,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.4,1,1,0,300331,109.28,117.54,0,0,,31,WRONG ONE,36,CUT SHOT,0,0,4,7,65,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,1083
179,5,862,2,35,Gujarat Titans,Sai Sudharsan,Kuldeep Yadav,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.5,1,1,0,300332,-137.97,66.43,1,0,,31,WRONG ONE,58,BACKFOOT PULL SHOT,0,0,5,7,66,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,,1083
180,6,862,2,35,Gujarat Titans,Vijay Shankar,Kuldeep Yadav,,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,300333,-57.86,23.15,0,0,,31,WRONG ONE,49,FORWARD DEFENCE,0,0,6,7,66,3,Leg stump,Good Length,0,0,1,0,0,0,0,0,1083,
182,1,862,2,35,Gujarat Titans,Sai Sudharsan,Mukesh Kumar,,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.1,1,1,0,300334,-90.55,4.27,1,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,1,8,67,3,Outside Off stump,Good Length,1,0,1,0,0,0,0,0,,1083
183,2,862,2,35,Gujarat Titans,Vijay Shankar,Mukesh Kumar,,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.2,1,1,0,300335,91.32,-59.73,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,2,8,68,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,1083,
184,3,862,2,35,Gujarat Titans,Sai Sudharsan,Mukesh Kumar,,9,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.3,1,1,0,300336,141.51,-11.38,1,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,3,8,69,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,,1083
185,4,862,2,35,Gujarat Titans,Vijay Shankar,Mukesh Kumar,,9,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.4,1,1,0,300337,-55.56,142.86,1,0,,8,OFF CUTTER,84,FRONTFOOT OFF DRIVE,0,0,4,8,70,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,1083,
186,5,862,2,35,Gujarat Titans,Sai Sudharsan,Mukesh Kumar,,9,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,8.5,1,1,0,300338,171.44,103.73,4,0,,8,OFF CUTTER,52,BACKFOOT COVERDRIVE,0,0,5,8,74,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,,1083
187,6,862,2,35,Gujarat Titans,Sai Sudharsan,Mukesh Kumar,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.6,1,1,0,300339,171.44,103.73,0,0,,36,BOUNCER,105,LEFT ALONE,1,0,6,8,74,3,Outside Off stump,Short Length,0,0,1,0,0,0,0,0,,1083
188,1,862,2,35,Gujarat Titans,Vijay Shankar,Kuldeep Yadav,,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.1,1,1,0,300340,171.44,103.73,0,0,,31,WRONG ONE,49,FORWARD DEFENCE,0,0,1,9,74,3,Outside Off stump,Good Length,1,0,1,0,0,0,0,0,1083,
189,2,862,2,35,Gujarat Titans,Vijay Shankar,Kuldeep Yadav,,10,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,9.2,1,1,0,300341,18.57,213.77,4,0,,34,CHINAMAN,13,LOFTED STRAIGHT,0,0,2,9,78,3,Outside Off stump,Full Length,0,0,1,0,0,0,0,0,1083,
190,3,862,2,35,Gujarat Titans,Vijay Shankar,Kuldeep Yadav,,10,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.3,1,1,0,300342,147.03,-11.38,1,0,,34,CHINAMAN,58,BACKFOOT PULL SHOT,0,0,3,9,79,3,Off stump,Good Length,0,0,1,0,0,0,0,0,1083,
191,4,862,2,35,Gujarat Titans,Sai Sudharsan,Kuldeep Yadav,,10,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,9.4,1,1,0,300343,-92.39,103.27,2,0,,34,CHINAMAN,101,BACKFOOT ON DRIVE,0,0,4,9,81,3,Off stump,Good Length,0,0,1,0,0,0,0,0,,1083
192,5,862,2,35,Gujarat Titans,Sai Sudharsan,Kuldeep Yadav,,10,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.5,1,1,0,300344,-73.51,77.48,1,0,,34,CHINAMAN,27,FORWARD PUSH,0,0,5,9,82,3,Leg stump,Full Length,0,0,1,0,0,0,0,0,,1083
193,6,862,2,35,Gujarat Titans,Vijay Shankar,Kuldeep Yadav,,10,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.6,1,1,0,300345,70.14,42.49,1,0,,31,WRONG ONE,49,FORWARD DEFENCE,0,0,6,9,83,3,Off stump,Good Length,0,0,1,0,0,0,0,0,1083,
195,1,862,2,35,Gujarat Titans,Vijay Shankar,Mitchell Marsh,,11,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,10.1,1,1,1,300346,70.14,42.49,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,1,10,84,3,Outside Leg stump,Good Length,1,0,1,0,0,0,0,0,1083,
196,2,862,2,35,Gujarat Titans,Vijay Shankar,Mitchell Marsh,,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.1,1,1,0,300347,-135.67,39.73,1,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,2,10,85,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,1083,
197,3,862,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Marsh,,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.2,1,1,0,300348,79.35,6.12,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,3,10,85,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,,1083
198,4,862,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Marsh,,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.3,1,1,0,300349,70.60,48.01,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,4,10,85,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,1083
199,5,862,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Marsh,,11,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.4,1,1,0,300350,149.79,23.61,1,0,,39,ANGLED IN,52,BACKFOOT COVERDRIVE,0,0,5,10,86,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,,1083
200,6,862,2,35,Gujarat Titans,Vijay Shankar,Mitchell Marsh,,11,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,10.5,1,1,0,300351,172.82,114.78,4,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,6,10,90,3,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,1083,
201,7,862,2,35,Gujarat Titans,Vijay Shankar,Mitchell Marsh,,11,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.6,1,1,0,300352,62.31,140.10,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,7,10,91,3,Off stump,Good Length,0,0,1,0,0,0,0,0,1083,
202,1,862,2,35,Gujarat Titans,Vijay Shankar,Khaleel Ahmed,,12,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,11.1,1,1,0,300353,-89.17,115.24,4,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,1,11,95,3,Outside Off stump,Short of Good Length,1,0,1,0,0,0,0,0,1083,
203,2,862,2,35,Gujarat Titans,Vijay Shankar,Khaleel Ahmed,,12,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,11.2,1,1,0,300354,-124.16,109.25,2,0,,39,ANGLED IN,15,LOFTED COVER DRIVE,0,0,2,11,97,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,1083,
204,3,862,2,35,Gujarat Titans,Vijay Shankar,Khaleel Ahmed,,12,3,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,11.3,1,1,1,300355,-124.16,109.25,1,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,3,11,98,3,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,1083,
205,4,862,2,35,Gujarat Titans,Sai Sudharsan,Khaleel Ahmed,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.4,1,1,0,300356,-128.31,-40.39,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,4,11,99,3,Leg stump,Good Length,0,0,1,0,0,0,0,0,,1083
206,5,862,2,35,Gujarat Titans,Vijay Shankar,Khaleel Ahmed,,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.5,1,1,0,300357,-89.17,115.24,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,5,11,100,3,Outside Off stump,Short of Good Length,0,1,2,0,0,1,0,0,1083,
207,6,862,2,35,Gujarat Titans,Sai Sudharsan,Khaleel Ahmed,,12,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.6,1,1,0,300358,-151.79,0.13,1,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,6,11,101,3,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,,1083
208,1,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,13,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,12.1,1,1,0,300359,-106.21,100.50,2,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,1,12,103,3,Outside Off stump,Good Length,1,0,2,0,0,0,0,0,,1083
209,2,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,13,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.2,1,1,0,300360,-86.87,-43.61,1,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-13-300360.jpg,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,2,12,104,3,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,,1083
210,3,862,2,35,Gujarat Titans,Vijay Shankar,Anrich Nortje,,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.3,1,1,0,300361,-53.72,71.04,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,3,12,104,3,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,1083,
211,4,862,2,35,Gujarat Titans,Vijay Shankar,Anrich Nortje,,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.4,1,1,0,300362,-127.85,-14.14,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,4,12,105,3,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,1083,
212,5,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.5,1,1,0,300363,25.02,-8.62,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,5,12,106,3,Off stump,Full Length,0,0,2,0,0,0,0,0,,1083
213,6,862,2,35,Gujarat Titans,Vijay Shankar,Anrich Nortje,,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.6,1,1,0,300364,-66.15,50.78,0,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,6,12,106,3,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,1083,
214,1,862,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Marsh,,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.1,1,1,0,300365,99.15,-62.49,1,0,,39,ANGLED IN,44,GLIDE,0,0,1,13,107,3,Outside Off stump,Short of Good Length,1,0,2,0,0,0,0,0,,1083
215,2,862,2,35,Gujarat Titans,Vijay Shankar,Mitchell Marsh,,14,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Leg Before Wicket,WICKET,1,13.2,1,1,0,300366,99.15,-62.49,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-14-300366.png,46,LEGCUTTER,40,FRONTFOOT FLICK,0,0,2,13,107,4,Leg stump,Full Length,2,0,2,0,0,0,0,0,1083,
216,3,862,2,35,Gujarat Titans,David Miller,Mitchell Marsh,,14,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.3,1,1,0,300367,-103.44,-77.68,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,3,13,108,4,Outside Off stump,Good Length,3,0,2,0,0,0,0,0,187,
217,4,862,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Marsh,,14,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,13.4,1,1,0,300368,140.59,76.10,2,0,,39,ANGLED IN,52,BACKFOOT COVERDRIVE,0,0,4,13,110,4,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,,187
218,5,862,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Marsh,,14,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.5,1,1,0,300369,-126.46,14.86,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,5,13,111,4,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,,187
219,6,862,2,35,Gujarat Titans,David Miller,Mitchell Marsh,,14,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.6,1,1,0,300370,80.27,-81.37,1,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,6,13,112,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,187,
221,1,862,2,35,Gujarat Titans,David Miller,Kuldeep Yadav,,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.1,1,1,0,300371,80.27,-81.37,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-15-300371.png,31,WRONG ONE,49,FORWARD DEFENCE,0,0,1,14,112,4,Middle stump,Full Length,1,0,2,0,0,0,0,0,187,
222,2,862,2,35,Gujarat Titans,David Miller,Kuldeep Yadav,,15,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.2,1,1,0,300372,-121.40,66.89,1,0,,34,CHINAMAN,97,BACKFOOT PUSH,0,0,2,14,113,4,Leg stump,Good Length,0,0,2,0,0,0,0,0,187,
223,3,862,2,35,Gujarat Titans,Sai Sudharsan,Kuldeep Yadav,,15,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.3,1,1,0,300373,52.18,35.12,0,0,,31,WRONG ONE,36,CUT SHOT,0,0,3,14,113,4,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,,187
224,4,862,2,35,Gujarat Titans,Sai Sudharsan,Kuldeep Yadav,,15,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.4,1,1,0,300374,-106.67,-53.74,1,0,,34,CHINAMAN,54,LEG GLANCE,0,0,4,14,114,4,Outside Leg stump,Good Length,0,0,2,0,0,0,0,0,,187
225,5,862,2,35,Gujarat Titans,David Miller,Kuldeep Yadav,,15,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.5,1,1,0,300375,126.31,42.03,1,0,,31,WRONG ONE,97,BACKFOOT PUSH,0,0,5,14,115,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,187,
226,6,862,2,35,Gujarat Titans,Sai Sudharsan,Kuldeep Yadav,,15,6,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,14.6,1,1,1,300376,126.31,42.03,1,0,,34,CHINAMAN,55,SWEEP SHOT,0,0,6,14,116,4,Outside Leg stump,Good Length,0,0,2,0,0,0,0,0,,187
227,7,862,2,35,Gujarat Titans,Sai Sudharsan,Kuldeep Yadav,,15,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.6,1,1,0,300377,-85.03,122.14,1,0,,34,CHINAMAN,101,BACKFOOT ON DRIVE,0,0,7,14,117,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,,187
228,1,862,2,35,Gujarat Titans,Sai Sudharsan,Mukesh Kumar,,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.1,1,1,0,300378,-57.40,156.68,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,1,15,118,4,Outside Off stump,Full Length,1,0,2,0,0,0,0,0,,187
229,2,862,2,35,Gujarat Titans,David Miller,Mukesh Kumar,,16,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.2,1,1,0,300379,133.22,44.33,1,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,2,15,119,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,187,
