,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID
87,3,856,1,13,Chennai Super Kings,Shivam Dube,Hardik Pandya,,15,3,4 (LB),4,0,0,0,0,1,4,0,0,0,1,1,0,0,,,0,14.3,1,1,1,298790,146.11,49.40,4,0,,38,STRAIGHT BALL,54,LEG GLANCE,0,0,3,14,131,4,Outside Leg stump,Good Length,0,0,2,0,0,0,0,0,5431,5443
88,4,856,1,13,Chennai Super Kings,Shivam Dube,Hardik Pandya,,15,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.4,1,1,0,298791,-111.73,59.99,1,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,4,14,132,4,Outside Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,5431,5443
89,5,856,1,13,Chennai Super Kings,Ruturaj Gaikwad,Hardik Pandya,,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.5,1,1,0,298792,-72.13,48.94,0,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,5,14,132,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,5443,5431
90,6,856,1,13,Chennai Super Kings,Ruturaj Gaikwad,Hardik Pandya,,15,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.6,1,1,0,298793,-54.64,163.58,1,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,6,14,133,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,5443,5431
91,1,856,1,13,Chennai Super Kings,Ruturaj Gaikwad,Alzarri Joseph,,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.1,1,1,0,298794,86.26,110.63,1,0,,8,OFF CUTTER,27,FORWARD PUSH,0,0,1,15,134,4,Off stump,Full Length,1,0,2,0,0,0,0,0,5443,5431
92,2,856,1,13,Chennai Super Kings,Shivam Dube,Alzarri Joseph,,16,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.2,1,1,0,298795,20.41,-39.47,0,0,,38,STRAIGHT BALL,46,FRONTFOOT PULL SHOT,0,0,2,15,134,4,Outside Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,5431,5443
93,3,856,1,13,Chennai Super Kings,Shivam Dube,Alzarri Joseph,,16,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.3,1,1,0,298796,-18.26,142.86,1,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,3,15,135,4,Outside Leg stump,Good Length,0,0,2,0,0,0,0,0,5431,5443
94,4,856,1,13,Chennai Super Kings,Ruturaj Gaikwad,Alzarri Joseph,,16,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.4,1,1,0,298797,-24.71,118.00,1,0,,38,STRAIGHT BALL,5,LOFTED OFF DRIVE,0,0,4,15,136,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,5443,5431
95,5,856,1,13,Chennai Super Kings,Shivam Dube,Alzarri Joseph,,16,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,15.5,1,1,0,298798,-137.51,-50.52,2,0,,38,STRAIGHT BALL,46,FRONTFOOT PULL SHOT,0,0,5,15,138,4,Outside Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,5431,5443
96,6,856,1,13,Chennai Super Kings,Shivam Dube,Alzarri Joseph,,16,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,15.6,1,1,0,298799,139.21,48.01,2,0,,30,ANGLED ACROSS,46,FRONTFOOT PULL SHOT,0,0,6,15,140,4,Outside Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,5431,5443
97,1,856,1,13,Chennai Super Kings,Ruturaj Gaikwad,Rashid Khan,,17,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,16.1,1,1,0,298800,151.18,144.24,6,0,,28,GOOGLY,58,BACKFOOT PULL SHOT,0,0,1,16,146,4,Outside Off stump,Short of Good Length,1,0,2,0,0,0,0,0,5443,5431
98,2,856,1,13,Chennai Super Kings,Ruturaj Gaikwad,Rashid Khan,,17,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,16.2,1,1,0,298801,144.73,42.03,2,0,,24,LEG SPIN,58,BACKFOOT PULL SHOT,0,0,2,16,148,4,Off stump,Good Length,0,0,2,0,0,0,0,0,5443,5431
99,3,856,1,13,Chennai Super Kings,Ruturaj Gaikwad,Rashid Khan,,17,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.3,1,1,0,298802,35.61,-58.81,1,0,,24,LEG SPIN,54,LEG GLANCE,0,0,3,16,149,4,Leg stump,Good Length,0,0,2,0,0,0,0,0,5443,5431
100,4,856,1,13,Chennai Super Kings,Shivam Dube,Rashid Khan,,17,4,1 (BY),1,0,0,0,0,1,1,0,0,1,0,0,0,0,,,0,16.4,1,1,1,298803,35.61,-58.81,1,0,,24,LEG SPIN,11,LOFTED ON DRIVE,0,0,4,16,150,4,Leg stump,Good Length,0,1,3,0,0,0,0,0,5431,5443
101,5,856,1,13,Chennai Super Kings,Ruturaj Gaikwad,Rashid Khan,,17,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.5,1,1,0,298804,-71.67,37.42,0,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,5,16,150,4,Off stump,Good Length,0,0,3,0,0,0,0,0,5443,5431
102,6,856,1,13,Chennai Super Kings,Ruturaj Gaikwad,Rashid Khan,,17,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.6,1,1,0,298805,-66.15,43.87,1,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,6,16,151,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,5443,5431
103,1,856,1,13,Chennai Super Kings,Ruturaj Gaikwad,Alzarri Joseph,,18,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,17.1,1,1,0,298806,-66.15,43.87,0,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,1,17,151,5,Leg stump,Full Toss,1,0,3,0,0,0,0,0,5443,5431
104,2,856,1,13,Chennai Super Kings,Ravindra Jadeja,Alzarri Joseph,,18,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.2,1,1,0,298807,-113.11,51.24,1,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,2,17,152,5,Outside Leg stump,Short of Good Length,2,0,3,0,0,0,0,0,9,5431
105,3,856,1,13,Chennai Super Kings,Shivam Dube,Alzarri Joseph,,18,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.3,1,1,0,298808,-106.21,38.35,1,0,,38,STRAIGHT BALL,46,FRONTFOOT PULL SHOT,0,0,3,17,153,5,Outside Leg stump,Short of Good Length,0,0,3,0,0,0,0,0,5431,9
106,4,856,1,13,Chennai Super Kings,Ravindra Jadeja,Alzarri Joseph,,18,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,17.4,1,1,0,298809,-150.41,84.39,0,0,,38,STRAIGHT BALL,11,LOFTED ON DRIVE,0,0,4,17,153,6,Leg stump,Full Length,1,0,3,0,0,0,0,0,9,5431
107,5,856,1,13,Chennai Super Kings,MS Dhoni,Alzarri Joseph,,18,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.5,1,1,0,298810,119.41,-22.43,1,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,5,17,154,6,Outside Off stump,Short Length,2,0,3,0,0,0,0,0,1,5431
108,6,856,1,13,Chennai Super Kings,Shivam Dube,Alzarri Joseph,,18,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.6,1,1,0,298811,50.80,98.66,1,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,6,17,155,6,Leg stump,Yorker,0,0,3,0,0,0,0,0,5431,1
109,1,856,1,13,Chennai Super Kings,Shivam Dube,Mohammad Shami,,19,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,18.1,1,1,0,298812,-41.74,-91.96,2,0,,30,ANGLED ACROSS,46,FRONTFOOT PULL SHOT,0,0,1,18,157,6,Leg stump,Short of Good Length,1,0,3,0,0,0,0,0,5431,1
110,2,856,1,13,Chennai Super Kings,Shivam Dube,Mohammad Shami,,19,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,18.2,1,1,0,298813,-177.57,81.17,6,0,,30,ANGLED ACROSS,46,FRONTFOOT PULL SHOT,0,0,2,18,163,6,Outside Leg stump,Short of Good Length,0,0,3,0,0,0,0,0,5431,1
111,3,856,1,13,Chennai Super Kings,Shivam Dube,Mohammad Shami,,19,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,18.3,1,1,0,298814,-131.07,12.10,0,0,,30,ANGLED ACROSS,46,FRONTFOOT PULL SHOT,0,0,3,18,163,7,Leg stump,Short of Good Length,1,0,3,0,0,0,0,0,5431,1
112,4,856,1,13,Chennai Super Kings,Mitchell Santner,Mohammad Shami,,19,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.4,1,1,0,298815,-18.72,55.38,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,4,18,163,7,Outside Off stump,Good Length,2,0,3,0,0,0,0,0,1903,1
113,5,856,1,13,Chennai Super Kings,Mitchell Santner,Mohammad Shami,,19,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.5,1,1,0,298816,-87.33,115.24,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,5,18,164,7,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,1903,1
114,6,856,1,13,Chennai Super Kings,MS Dhoni,Mohammad Shami,,19,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.6,1,1,0,298817,142.89,-11.38,1,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,6,18,165,7,Outside Off stump,Short of Good Length,0,0,3,0,0,0,0,0,1,1903
115,1,856,1,13,Chennai Super Kings,MS Dhoni,Josh Little,,20,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.1,1,1,0,298818,-137.97,33.28,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,1,19,166,7,Outside Off stump,Good Length,1,0,3,0,0,0,0,0,1,1903
116,2,856,1,13,Chennai Super Kings,Mitchell Santner,Josh Little,,20,2,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,19.2,1,1,1,298819,-137.97,33.28,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,2,19,167,7,Outside Leg stump,Full Toss,0,0,3,0,0,0,0,0,1903,1
117,3,856,1,13,Chennai Super Kings,MS Dhoni,Josh Little,,20,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,19.3,1,1,0,298820,177.88,11.18,6,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,3,19,173,7,Leg stump,Good Length,0,0,3,0,0,0,0,0,1,1903
118,4,856,1,13,Chennai Super Kings,MS Dhoni,Josh Little,,20,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,19.4,1,1,0,298821,174.66,-27.50,4,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,4,19,177,7,Leg stump,Good Length,0,0,3,0,0,0,0,0,1,1903
119,5,856,1,13,Chennai Super Kings,MS Dhoni,Josh Little,,20,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,19.5,1,1,0,298822,174.66,-27.50,0,0,,8,OFF CUTTER,11,LOFTED ON DRIVE,0,0,5,19,177,7,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,1,1903
120,6,856,1,13,Chennai Super Kings,MS Dhoni,Josh Little,,20,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.6,1,1,0,298823,160.38,3.35,1,0,,8,OFF CUTTER,58,BACKFOOT PULL SHOT,0,0,6,19,178,7,Outside Leg stump,Short of Good Length,0,0,3,0,0,0,0,0,1,1903
122,1,856,2,35,Gujarat Titans,Wriddhiman Saha,Deepak Chahar,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,298824,-71.21,-15.06,0,0,,42,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,1,0,0,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0,16,3761
123,2,856,2,35,Gujarat Titans,Wriddhiman Saha,Deepak Chahar,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,298825,-71.21,-15.06,0,0,,,Knuckleball,105,LEFT ALONE,0,0,2,0,0,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,16,3761
124,3,856,2,35,Gujarat Titans,Wriddhiman Saha,Deepak Chahar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,298826,-71.21,-15.06,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,3,0,0,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,16,3761
125,4,856,2,35,Gujarat Titans,Wriddhiman Saha,Deepak Chahar,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,298827,-57.40,-103.01,1,0,,,Knuckleball,5,LOFTED OFF DRIVE,0,0,4,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,16,3761
126,5,856,2,35,Gujarat Titans,Shubman Gill,Deepak Chahar,,1,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,298828,-149.03,-5.86,2,0,,,Knuckleball,59,FRONTFOOT SQUARE DRIVE,0,0,5,0,3,0,Off stump,Good Length,0,0,0,0,0,0,0,0,3761,16
127,6,856,2,35,Gujarat Titans,Shubman Gill,Deepak Chahar,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,298829,-149.03,-5.86,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,0,3,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,3761,16
128,1,856,2,35,Gujarat Titans,Wriddhiman Saha,Tushar Deshpande,,2,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1.1,1,1,0,298830,-44.97,-149.05,6,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,1,1,9,0,Off stump,Short of Good Length,1,0,0,0,0,0,0,0,16,3761
129,2,856,2,35,Gujarat Titans,Wriddhiman Saha,Tushar Deshpande,,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.2,1,1,0,298831,176.04,80.24,4,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,2,1,13,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,16,3761
130,3,856,2,35,Gujarat Titans,Wriddhiman Saha,Tushar Deshpande,,2,3,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,1.3,1,1,1,298832,-40.36,-43.15,1,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,3,1,14,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,16,3761
131,4,856,2,35,Gujarat Titans,Shubman Gill,Tushar Deshpande,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,298833,-70.29,28.68,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,4,1,14,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,3761,16
132,5,856,2,35,Gujarat Titans,Shubman Gill,Tushar Deshpande,,2,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.5,1,1,0,298834,153.94,129.97,4,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,5,1,18,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,3761,16
133,6,856,2,35,Gujarat Titans,Shubman Gill,Tushar Deshpande,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,298835,-56.02,20.39,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,6,1,18,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,3761,16
134,1,856,2,35,Gujarat Titans,Wriddhiman Saha,Deepak Chahar,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,298836,58.63,74.26,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,1,2,19,0,Off stump,Full Length,1,0,0,0,0,0,0,0,16,3761
135,2,856,2,35,Gujarat Titans,Shubman Gill,Deepak Chahar,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,298837,148.87,19.47,1,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,2,2,20,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,3761,16
136,3,856,2,35,Gujarat Titans,Wriddhiman Saha,Deepak Chahar,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,298838,79.81,9.34,1,0,,39,ANGLED IN,70,STEP DOWN PULL SHOT,0,0,3,2,21,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,16,3761
137,4,856,2,35,Gujarat Titans,Shubman Gill,Deepak Chahar,,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,298839,84.41,84.39,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,4,2,22,0,Leg stump,Full Length,0,0,0,0,0,0,0,0,3761,16
138,5,856,2,35,Gujarat Titans,Wriddhiman Saha,Deepak Chahar,,3,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.5,1,1,0,298840,135.06,-87.35,6,0,,36,BOUNCER,57,HOOK SHOT,1,0,5,2,28,0,Outside Off stump,Short Length,0,0,0,0,0,0,0,0,16,3761
139,6,856,2,35,Gujarat Titans,Wriddhiman Saha,Deepak Chahar,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,298841,141.05,39.73,1,0,,46,LEGCUTTER,70,STEP DOWN PULL SHOT,0,0,6,2,29,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,16,3761
140,1,856,2,35,Gujarat Titans,Wriddhiman Saha,Rajvardhan Hangargekar,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,298842,141.05,39.73,0,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,1,3,29,0,Leg stump,Full Toss,1,0,0,0,0,0,0,0,16,3761
141,2,856,2,35,Gujarat Titans,Wriddhiman Saha,Rajvardhan Hangargekar,,4,2,1 (NB),1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0,3.2,1,1,1,298843,36.53,94.98,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,3,3,31,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,16,3761
142,3,856,2,35,Gujarat Titans,Wriddhiman Saha,Rajvardhan Hangargekar,,4,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,3.2,1,1,1,298844,36.53,94.98,1,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,2,3,30,0,Leg stump,Good Length,0,0,0,0,0,0,0,0,16,3761
143,4,856,2,35,Gujarat Titans,Wriddhiman Saha,Rajvardhan Hangargekar,,4,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.2,1,1,0,298845,170.51,93.60,4,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,4,3,35,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,16,3761
144,5,856,2,35,Gujarat Titans,Wriddhiman Saha,Rajvardhan Hangargekar,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,298846,42.51,98.66,1,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,5,3,36,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0,16,3761
145,6,856,2,35,Gujarat Titans,Shubman Gill,Rajvardhan Hangargekar,,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,298847,71.06,64.59,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,6,3,37,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,3761,16
146,7,856,2,35,Gujarat Titans,Wriddhiman Saha,Rajvardhan Hangargekar,,4,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,3.5,1,1,0,298848,-109.43,-78.14,0,0,,38,STRAIGHT BALL,15,LOFTED COVER DRIVE,0,0,7,3,37,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0,16,3761
147,8,856,2,35,Gujarat Titans,Sai Sudharsan,Rajvardhan Hangargekar,,4,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.6,1,1,0,298849,-170.67,-15.99,4,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,8,3,41,1,Outside Leg stump,Good Length,2,0,0,0,0,0,0,0,,3761
148,1,856,2,35,Gujarat Titans,Shubman Gill,Tushar Deshpande,,5,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.1,1,1,0,298850,-167.90,91.29,4,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,1,4,45,1,Outside Off stump,Good Length,3,0,0,0,0,0,0,0,3761,
149,2,856,2,35,Gujarat Titans,Shubman Gill,Tushar Deshpande,,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,298851,-47.27,-45.91,1,0,,38,STRAIGHT BALL,44,GLIDE,0,0,2,4,46,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,3761,
150,3,856,2,35,Gujarat Titans,Sai Sudharsan,Tushar Deshpande,,5,3,2 (NB),2,1,1,0,0,0,1,0,1,0,0,0,0,0,,,0,4.3,1,1,1,298852,72.90,-88.73,2,0,,30,ANGLED ACROSS,44,GLIDE,0,0,3,4,48,1,Middle stump,Good Length,0,0,0,0,0,0,0,0,,3761
151,4,856,2,35,Gujarat Titans,Shubman Gill,Tushar Deshpande,,5,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.3,1,1,0,298853,168.67,117.08,6,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,4,4,54,1,Off stump,Full Length,0,1,1,0,1,0,0,0,3761,
152,5,856,2,35,Gujarat Titans,Shubman Gill,Tushar Deshpande,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,1,1,0,298854,-75.36,48.47,0,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,5,4,54,1,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,3761,
153,6,856,2,35,Gujarat Titans,Shubman Gill,Tushar Deshpande,,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,298855,136.90,17.17,1,0,,8,OFF CUTTER,40,FRONTFOOT FLICK,0,0,6,4,55,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,3761,
154,7,856,2,35,Gujarat Titans,Sai Sudharsan,Tushar Deshpande,,5,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,298856,-58.32,53.08,1,0,,30,ANGLED ACROSS,47,FRONTFOOT ON DRIVE,0,0,7,4,56,1,Outside Leg stump,Good Length,0,0,1,0,0,0,0,0,,3761
155,1,856,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Santner,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.1,1,1,0,298857,-93.31,17.63,0,0,,10,ORTHODOX,46,FRONTFOOT PULL SHOT,0,0,1,5,56,1,Outside Off stump,Good Length,1,0,1,0,0,0,0,0,,3761
156,2,856,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Santner,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,298858,8.44,-17.37,0,0,,10,ORTHODOX,35,LATE CUT,0,0,2,5,56,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,3761
157,3,856,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Santner,,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,298859,98.23,49.86,0,0,,10,ORTHODOX,52,BACKFOOT COVERDRIVE,0,0,3,5,56,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,3761
158,4,856,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Santner,,6,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.4,1,1,0,298860,172.36,93.14,4,0,,10,ORTHODOX,15,LOFTED COVER DRIVE,0,0,4,5,60,1,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,,3761
159,5,856,2,35,Gujarat Titans,Sai Sudharsan,Mitchell Santner,,6,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.5,1,1,0,298861,-120.94,94.52,1,0,,10,ORTHODOX,101,BACKFOOT ON DRIVE,0,0,5,5,61,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,,3761
160,6,856,2,35,Gujarat Titans,Shubman Gill,Mitchell Santner,,6,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.6,1,1,0,298862,-135.21,-85.05,4,0,,10,ORTHODOX,36,CUT SHOT,0,0,6,5,65,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,3761,
161,1,856,2,35,Gujarat Titans,Sai Sudharsan,Ravindra Jadeja,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,298863,-61.08,160.36,1,0,,10,ORTHODOX,101,BACKFOOT ON DRIVE,0,0,1,6,66,1,Off stump,Good Length,1,0,1,0,0,0,0,0,,3761
162,2,856,2,35,Gujarat Titans,Shubman Gill,Ravindra Jadeja,,7,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,298864,125.85,65.05,2,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,2,6,68,1,Leg stump,Good Length,0,0,1,0,0,0,0,0,3761,
163,3,856,2,35,Gujarat Titans,Shubman Gill,Ravindra Jadeja,,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,298865,-61.08,49.40,0,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,3,6,68,1,Off stump,Good Length,0,0,1,0,0,0,0,0,3761,
